user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,uid
41.0,random,d1,formal,31.0,83.0,23.0,4.0,0.0,1,1.0,7.736455,6.0,4.586761,5.0,2.071736,066de3dc-d7c0-4d15-b47c-ca21f8e53212
2.0,none,d2,formal,98.0,29.0,16.0,3.0,0.0,0,1.0,6.591379,6.0,2.3595603,1.0,1.2127478,e0e30103-0145-48bc-bf43-c30c970770da
10.0,rule,d1,formal,215.0,91.0,78.0,6.0,1.0,0,1.0,2.897639,5.0,4.034212,2.0,1.5117798,78e7bdd6-911c-4ac4-afc0-f080fddb9b70
33.0,none,d1,formal,77.0,59.0,41.0,3.0,0.0,1,1.0,3.325797,6.0,12.928127,4.0,2.3440719,32e7b490-404f-40a8-9713-238fe6de1112
35.0,none,d2,formal,284.0,66.0,19.0,4.0,0.0,0,1.0,4.092055,5.0,4.9239063,4.0,1.7163048,40db9f44-be66-4860-90d6-8892080ee3bd
7.0,random,d1,formal,266.0,22.0,15.0,5.0,0.0,0,1.0,2.0204198,6.0,7.163376,1.0,1.1986892,96cac6ba-c908-4aae-94af-bc2ce144560d
15.0,none,d2,formal,242.0,25.0,14.0,6.0,0.0,0,1.0,4.609496,7.0,1.8446658,1.0,1.2530863,b6f73f51-ca5c-4ca6-af64-a6d51e9c7abf
5.0,none,d1,formal,133.0,68.0,31.0,5.0,0.0,0,1.0,2.267576,4.0,2.2190192,5.0,0.9844048,4385b69a-3ea4-43b2-9d98-3201ae41d858
18.0,none,d2,formal,281.0,35.0,11.0,3.0,0.0,1,1.0,2.6005108,5.0,2.04384,5.0,1.3023407,721afc36-39cc-427e-b210-52a6c3df677e
8.0,static,d1,formal,236.0,76.0,31.0,3.0,1.0,0,0.0,5.1622324,5.0,2.241943,7.0,1.1876299,52892855-4e48-4b13-b57d-b18312642599
6.0,none,d1,formal,45.0,32.0,13.0,5.0,0.0,0,1.0,5.095292,6.0,2.81144,1.0,1.746911,593fbffd-9540-4683-8ad4-7b764a25b67b
24.0,random,d1,formal,198.0,23.0,18.0,3.0,1.0,0,1.0,3.102259,3.0,2.639909,5.0,1.7005429,c2f5b392-73d1-40ac-881d-9b0a94582bf0
27.0,rule,d1,formal,274.0,36.0,24.0,6.0,0.0,1,1.0,3.0409772,5.0,2.21343,3.0,1.9618518,a9ea5eab-02a4-4951-a9a0-0f2be8eb4ac4
28.0,rule,d2,formal,89.0,65.0,21.0,3.0,0.0,0,1.0,6.226363,3.0,2.214377,3.0,1.665412,71f7b8e0-8cb3-4171-b46f-d4560843086b
25.0,rule,d2,formal,89.0,45.0,18.0,7.0,1.0,0,1.0,9.448898,5.0,2.724236,5.0,1.6293843,e1621aca-e8ac-4ef9-99df-28230cd66a34
30.0,static,d1,formal,285.0,34.0,23.0,3.0,1.0,0,1.0,5.157875,4.0,2.736952,5.0,2.4439301,3a387374-4504-426a-8f81-977bbdef5452
3.0,rule,d2,formal,216.0,42.0,34.0,6.0,1.0,0,1.0,7.256361,5.0,2.8978899,5.0,1.4061382,910afebc-34b9-4266-a434-ce2b17df8c06
11.0,rule,d1,formal,179.0,79.0,37.0,4.0,1.0,0,1.0,5.385092,6.0,4.348071,2.0,2.524137,fe56fc4c-fe40-4ae0-a5ae-cf4b8777e7a5
40.0,static,d1,formal,215.0,23.0,14.0,3.0,1.0,1,1.0,6.0374985,5.0,2.616129,4.0,1.5421371,41fb7a42-0fd5-446a-a989-f21f5201efff
26.0,random,d1,formal,161.0,94.0,85.0,8.0,1.0,0,1.0,4.7778597,5.0,2.25066,4.0,1.9999189,5950b9ed-6988-42d0-9548-7ddc02ed1b87
34.0,static,d1,formal,76.0,35.0,12.0,4.0,1.0,0,1.0,4.5262117,6.0,3.997469,7.0,2.0629041,24397ee1-67b3-4a2d-9fd2-f4c67b8e4720
22.0,static,d1,formal,140.0,99.0,27.0,9.0,1.0,1,1.0,19.269707,5.0,2.6548738,4.0,1.5295131,31ad2072-928b-4d94-8059-ad95c73a2005
36.0,rule,d2,formal,149.0,44.0,32.0,9.0,0.0,0,1.0,3.133901,2.0,2.0134718,2.0,1.1859679,65a3912a-052f-46f1-a639-ab869725df87
17.0,static,d2,formal,208.0,61.0,38.0,6.0,1.0,0,1.0,4.744637,6.0,1.6664302,2.0,1.0316529,58b42993-59fe-449d-93f7-785f6dafd165
23.0,static,d1,formal,57.0,35.0,12.0,7.0,1.0,0,1.0,4.885383,6.0,2.6270351,5.0,1.6006222,dfe0389f-455f-4b8f-bbf6-c10c42f000dd
31.0,static,d1,formal,180.0,94.0,39.0,9.0,1.0,0,1.0,9.584334,5.0,9.585175,2.0,3.266621,28e0ba31-8ab8-43d9-a10a-6dd9de7cce63
13.0,static,d2,formal,125.0,99.0,66.0,5.0,1.0,0,1.0,5.493956,7.0,2.09211,5.0,1.702179,52cfafd6-d39d-41f5-a59b-0f365b13f909
1.0,none,d1,formal,225.0,31.0,26.0,4.0,0.0,0,1.0,3.4556491,5.0,5.0153713,4.0,2.7772489,482d879c-9ab5-49a9-b6be-cdb10bd01ff7
19.0,random,d2,formal,297.0,45.0,29.0,6.0,0.0,0,1.0,12.088235,3.0,2.237104,1.0,1.0752442,250eab2d-9c30-483e-a8e0-b8d4a18f4e7a
32.0,rule,d1,formal,14.0,39.0,25.0,4.0,0.0,0,1.0,2.8301167,7.0,3.607126,5.0,5.174038,f3427296-a4a4-4909-bb2b-7eb042d55d33
21.0,none,d2,formal,6.0,96.0,81.0,4.0,0.0,0,1.0,5.81119,4.0,2.334913,1.0,2.29493,e3073ba9-082e-4078-989b-196dbfbde948
20.0,random,d1,formal,22.0,81.0,62.0,9.0,0.0,0,1.0,4.210355,6.0,5.1150637,3.0,2.868485,f465ed0c-22d6-4ebd-ae05-f686c5ff0182
14.0,none,d2,formal,44.0,61.0,43.0,5.0,0.0,0,1.0,16.487658,7.0,2.880237,2.0,3.651242,78dbd17b-3dfa-47bd-beb7-0be6045d7c9a
16.0,random,d2,formal,155.0,24.0,14.0,4.0,0.0,0,1.0,5.17383,4.0,2.0450802,4.0,1.383924,63905b12-40d8-4a96-8b18-e032bd947f4f
4.0,rule,d1,formal,199.0,78.0,25.0,7.0,0.0,0,1.0,7.846552,6.0,6.002479,2.0,3.244816,b5535455-67af-4506-b780-91dee5c48fe3
41.0,random,d2,formal,65.0,69.0,35.0,9.0,1.0,0,1.0,18.53121,6.0,3.614625,1.0,1.2786183,27c546a3-61d7-452b-ae98-c633df60d634
29.0,rule,d1,formal,275.0,52.0,13.0,6.0,0.0,0,1.0,7.043694,2.0,2.773634,7.0,1.1163888,0e57df6a-7b10-425b-b0bd-160e0eb2176f
33.0,none,d2,formal,53.0,28.0,12.0,6.0,0.0,0,1.0,3.883783,6.0,2.128819,3.0,1.2106509,22dd4255-22d3-4c18-ad35-32e160c4a361
2.0,none,d2,formal,252.0,92.0,47.0,8.0,0.0,0,1.0,4.5341663,7.0,1.8690908,1.0,1.4958961,7c7bb5c4-83bf-4be1-8c0e-09a0b6c454cb
10.0,rule,d1,formal,66.0,25.0,18.0,9.0,1.0,0,1.0,11.744282,3.0,2.4321308,3.0,1.2334919,eca9fbff-ea38-4a3e-9f22-a6f498510471
18.0,none,d2,formal,113.0,92.0,56.0,3.0,0.0,1,1.0,4.90279,5.0,1.9414971,3.0,1.7635698,cda72697-3a93-4734-96a7-7707bced1160
35.0,none,d2,formal,56.0,52.0,37.0,5.0,0.0,1,1.0,5.770306,6.0,2.840152,4.0,1.994611,3c4df94b-d14f-445d-a13b-0196b61f509d
7.0,random,d1,formal,271.0,65.0,34.0,3.0,0.0,0,1.0,3.7855737,3.0,3.757598,2.0,1.312108,9ecd6766-42a3-480d-92cf-3242c45cf8c5
15.0,none,d2,formal,78.0,55.0,46.0,5.0,0.0,0,1.0,2.412584,7.0,1.9471979,1.0,1.4804759,6bbe53bc-c391-4730-936e-c530f93fe9ec
8.0,static,d1,formal,235.0,55.0,44.0,8.0,1.0,1,0.0,3.564106,5.0,2.241943,7.0,1.1876299,69e9c7c1-439a-4a1f-9ddf-61b5df57c0e8
5.0,none,d1,formal,119.0,56.0,44.0,5.0,0.0,0,1.0,2.3028812,5.0,2.743753,6.0,1.0967519,f5c71ccb-15a0-4f7b-b935-43a81f1bec7a
6.0,none,d2,formal,80.0,58.0,49.0,7.0,0.0,0,1.0,5.701954,6.0,1.952966,1.0,1.4846461,b6e730f3-5323-433b-be39-e2f5ac2ad15b
24.0,random,d2,formal,15.0,56.0,31.0,3.0,0.0,0,1.0,5.5305004,6.0,2.047461,2.0,4.7091255,7cb46e33-5617-4251-8dba-272d5f5ac4a0
27.0,rule,d2,formal,297.0,26.0,18.0,6.0,0.0,0,1.0,4.6844635,6.0,2.5105689,2.0,2.7059731,67f17e7b-f486-4d9f-9c14-ee0557304d96
28.0,rule,d1,formal,97.0,57.0,18.0,7.0,0.0,0,1.0,7.3482018,4.0,2.131777,4.0,1.276021,590ba6de-f636-4e19-9645-04beb4ab57a3
25.0,rule,d2,formal,50.0,85.0,74.0,7.0,1.0,0,1.0,3.5687697,6.0,2.692579,5.0,5.314541,afe37c57-c888-45f9-8cf8-2e979ea39136
30.0,static,d2,formal,38.0,84.0,68.0,8.0,1.0,1,1.0,5.1134214,7.0,2.6458132,2.0,9.991601,e2709fc4-2441-4a2c-80f8-39b67eebc955
3.0,rule,d2,formal,262.0,25.0,16.0,4.0,0.0,0,1.0,2.272923,7.0,3.968767,6.0,1.4743643,42755507-9314-4076-abd1-4ea22f659a87
11.0,rule,d2,formal,244.0,43.0,32.0,4.0,0.0,0,1.0,3.490975,5.0,2.5246,2.0,1.3989642,091a83f7-dcaa-459b-9b7d-9ced6dd93617
40.0,static,d1,formal,154.0,44.0,18.0,5.0,1.0,0,1.0,6.709756,5.0,2.892467,3.0,1.2641199,486d9094-8003-4ad0-840e-f1cdc8480beb
26.0,random,d1,formal,20.0,43.0,32.0,9.0,1.0,0,1.0,3.120163,7.0,3.6861796,5.0,2.659027,c36dfc20-ab43-4134-9e2f-75e85c6a4a3f
34.0,static,d1,formal,253.0,21.0,12.0,3.0,1.0,1,1.0,4.5545626,2.0,2.13663,6.0,1.6180589,8247d735-fb4f-48d9-9f2d-bac490443efc
22.0,static,d2,formal,238.0,41.0,22.0,5.0,1.0,0,1.0,9.953147,5.0,3.747946,2.0,1.8455429,a176ae88-66c9-4637-be09-f964ca3b7913
36.0,rule,d1,formal,233.0,42.0,17.0,5.0,0.0,1,1.0,3.909599,5.0,2.570837,3.0,1.1442373,6254c50e-67b2-459e-b677-ed4a64527be4
17.0,static,d1,formal,4.0,38.0,13.0,4.0,1.0,0,1.0,12.627944,6.0,7.6953497,2.0,2.405325,0c990c3b-70a6-4616-bd2b-e90866d3374c
23.0,static,d1,formal,169.0,53.0,41.0,8.0,1.0,0,1.0,4.3650446,5.0,3.5825667,5.0,1.2082679,716bb350-2d2d-4e9a-9fb2-9d36f01b7299
31.0,static,d2,formal,100.0,78.0,34.0,4.0,1.0,0,0.0,8.488642,5.0,5.637684,4.0,2.822262,7ec6ad8e-2b82-45e1-a99b-1288dc1969f7
13.0,static,d1,formal,83.0,33.0,17.0,9.0,1.0,0,1.0,5.58408,7.0,2.412667,7.0,21.263758,61e4b138-c1ae-4b81-8aa8-14886efb4969
1.0,none,d1,formal,154.0,98.0,73.0,3.0,0.0,0,1.0,5.359454,7.0,1.9203398,3.0,1.3295228,f90927c8-595f-43e0-80a3-0fc490dcd6ca
32.0,rule,d2,formal,105.0,41.0,33.0,3.0,0.0,0,1.0,2.0024662,5.0,2.57217,5.0,1.584544,b608fa1e-4bc9-4cf7-bead-d82032bc2141
21.0,none,d2,formal,96.0,95.0,33.0,5.0,0.0,0,1.0,9.032388,4.0,1.6774223,1.0,1.3257539,63a87890-5519-41ce-afd2-8d91d4f40d26
19.0,random,d2,formal,271.0,91.0,46.0,5.0,0.0,0,0.0,4.471342,3.0,2.237104,1.0,1.0752442,6fec00db-d01d-4212-bc98-c3c79864c375
20.0,random,d1,formal,295.0,82.0,67.0,3.0,1.0,0,0.0,5.335885,6.0,2.536279,1.0,1.075072,d3445486-08f8-4319-981b-8972369cf362
14.0,none,d2,formal,131.0,24.0,12.0,3.0,0.0,1,1.0,3.2528372,7.0,2.2756972,1.0,1.4163601,f95da82e-59a8-444a-b2fc-5b770160c19a
16.0,random,d1,formal,144.0,23.0,11.0,6.0,0.0,1,1.0,7.7788773,2.0,3.4140918,6.0,1.4263382,d6c97d18-cc83-45c8-addb-78a836aad65f
4.0,rule,d1,formal,32.0,73.0,57.0,3.0,0.0,0,1.0,11.518696,6.0,5.380956,4.0,6.4181166,5bc915b8-c74d-4248-9599-d19dcc54f9e6
41.0,random,d1,formal,207.0,45.0,13.0,6.0,1.0,0,1.0,10.059885,5.0,2.1889648,2.0,3.1703207,2195823d-1ec7-4833-bb04-761f19a16501
29.0,rule,d1,formal,98.0,42.0,31.0,3.0,0.0,0,1.0,4.976504,4.0,2.8698728,7.0,1.2854753,0b923ac4-a7d6-4249-a29f-cadf705cb3f3
33.0,none,d2,formal,168.0,76.0,57.0,4.0,0.0,0,1.0,3.2385616,6.0,5.470116,4.0,1.8907619,48a8fee9-2b3f-4f67-ba30-87db34953270
2.0,none,d2,formal,218.0,84.0,21.0,8.0,0.0,0,1.0,4.375894,7.0,1.8629458,1.0,1.5862899,1728baa0-e16d-4bd0-b325-3f59d2f42428
10.0,rule,d1,formal,216.0,31.0,15.0,3.0,1.0,0,1.0,2.7502759,5.0,4.034212,2.0,1.5117798,1b5e6687-4093-43a6-aae3-59c663cf66da
18.0,none,d2,formal,103.0,23.0,13.0,6.0,0.0,0,1.0,5.252093,5.0,1.9414971,3.0,1.7635698,09191420-af82-466b-8ea0-087895fc66e4
7.0,random,d2,formal,154.0,25.0,16.0,4.0,0.0,0,1.0,2.0853372,6.0,1.9956548,2.0,1.2303002,4f685c69-782b-4086-b3ef-63f019e15825
35.0,none,d2,formal,115.0,53.0,18.0,6.0,0.0,0,1.0,3.783799,5.0,3.065137,4.0,1.658328,2f6a19b9-77fb-4c92-bb08-1d7113f89c6e
15.0,none,d1,formal,56.0,41.0,32.0,7.0,0.0,0,1.0,2.679283,7.0,1.975987,2.0,1.5133619,1d350924-f46a-4655-b98d-d5873bfd5498
5.0,none,d2,formal,9.0,43.0,17.0,8.0,0.0,0,1.0,2.840298,5.0,12.1482935,5.0,1.7386739,aa5ca756-c042-462a-a20a-3fb3c8a38adc
8.0,static,d2,formal,34.0,54.0,23.0,7.0,1.0,0,1.0,3.8113508,6.0,2.007067,6.0,1.1091781,db32061a-e27b-4223-a7b3-4613ec95aec4
6.0,none,d1,formal,110.0,66.0,47.0,8.0,0.0,0,1.0,7.747674,5.0,3.231723,1.0,1.002495,f243239c-4410-47ca-9bc8-b0ee7811c6c5
24.0,random,d2,formal,8.0,39.0,23.0,4.0,1.0,1,1.0,2.6750438,6.0,2.047461,2.0,4.7091255,55c00ce8-3309-41e7-a5a0-ed7b3e003a74
27.0,rule,d1,formal,185.0,83.0,51.0,7.0,0.0,0,1.0,4.8864784,5.0,4.406746,2.0,4.003847,35dd4c1f-76da-48b2-be02-02de92631977
28.0,rule,d1,formal,253.0,81.0,25.0,8.0,0.0,1,1.0,4.646728,4.0,2.0789201,6.0,1.3769672,c44e6f0f-e2ef-4a5e-8bba-47e066091b6a
25.0,rule,d1,formal,90.0,36.0,21.0,5.0,0.0,1,1.0,10.374827,6.0,4.075141,6.0,3.825761,aa0fca1f-b6e9-4f94-911e-b8b274592951
30.0,static,d1,formal,53.0,24.0,15.0,4.0,1.0,0,1.0,13.228468,6.0,3.2363813,3.0,6.314723,e0b59fd4-9ca4-4fd9-a9f3-f2c880d71dff
3.0,rule,d2,formal,159.0,23.0,18.0,9.0,1.0,0,1.0,3.126569,7.0,2.3541408,6.0,3.6338964,63e9ec40-4ff3-4812-b228-11e384d48b06
11.0,rule,d2,formal,239.0,32.0,22.0,3.0,0.0,0,1.0,1.878762,6.0,9.136454,2.0,1.6129608,a1121a11-afda-44c0-9403-61a206b98f58
26.0,random,d1,formal,264.0,64.0,58.0,7.0,0.0,0,1.0,3.3174741,5.0,2.080049,5.0,4.436838,559cf984-a4ad-4302-80ad-b592bc67fcb3
40.0,static,d1,formal,2.0,54.0,14.0,4.0,1.0,1,1.0,14.337642,7.0,3.591843,1.0,5.183919,4a4751ad-406c-40c0-8866-da46eb50cbdc
34.0,static,d2,formal,124.0,55.0,28.0,3.0,1.0,1,1.0,4.357481,7.0,12.336301,7.0,3.4601102,1c27cc39-7d7b-4488-9c14-7dd4d24894b9
22.0,static,d2,formal,269.0,32.0,26.0,4.0,1.0,0,1.0,2.8557441,6.0,2.354575,2.0,1.6552191,b16e34fa-8fa1-4a99-99c1-c6ff4804c30e
17.0,static,d2,formal,117.0,57.0,43.0,4.0,1.0,0,1.0,3.02641,6.0,2.7883189,2.0,1.278754,23e34c25-ee55-4bb0-86a4-1136ba314e1c
36.0,rule,d1,formal,141.0,44.0,39.0,7.0,0.0,0,1.0,2.930289,4.0,2.61453,4.0,1.3101177,64c3f5bf-9b10-43fa-9d67-fc401facef77
31.0,static,d1,formal,31.0,91.0,18.0,8.0,1.0,0,1.0,9.483593,6.0,8.373002,3.0,9.634635,598ed320-f0f1-46f6-ba57-c3f081ed5e91
23.0,static,d2,formal,158.0,92.0,34.0,8.0,1.0,0,1.0,12.383649,4.0,3.005929,5.0,1.265701,387e29a6-bfb2-4782-9ab1-c3a0ccd6b931
13.0,static,d1,formal,289.0,25.0,14.0,8.0,1.0,0,1.0,5.557334,7.0,2.3522553,6.0,1.459435,bb87f94e-5954-4948-96bd-9e65d3b9c44d
21.0,none,d1,formal,10.0,76.0,12.0,4.0,0.0,1,1.0,9.810512,5.0,3.98944,2.0,4.039572,a98890b5-3c47-4acb-b64d-053e0dd0bc0f
1.0,none,d1,formal,144.0,85.0,23.0,4.0,0.0,0,1.0,5.8797846,6.0,2.212436,2.0,1.644167,8f262353-e006-4c98-a9b6-ad2d4a55ff19
19.0,random,d2,formal,264.0,31.0,24.0,6.0,1.0,0,1.0,4.099324,5.0,4.094954,1.0,1.391464,e46a2be1-4547-4fb7-85fe-a9755dcb096c
32.0,rule,d1,formal,226.0,24.0,14.0,9.0,1.0,0,1.0,2.893582,6.0,4.863414,4.0,2.251293,5a1a18bc-6299-4dab-b8ea-e0ef2a427adf
20.0,random,d1,formal,268.0,77.0,22.0,4.0,1.0,0,1.0,6.515151,6.0,2.2766688,1.0,1.155801,cda87607-8acd-4118-8eac-1f9676188b19
14.0,none,d1,formal,71.0,36.0,21.0,5.0,0.0,1,1.0,3.6844068,7.0,2.3924398,5.0,1.3957248,2bf2d4f0-66bd-41e3-8cdd-0bcdd27f7bc6
16.0,random,d2,formal,45.0,73.0,38.0,9.0,1.0,0,1.0,7.54322,4.0,2.8262248,4.0,2.710783,bd01c910-9eba-47cb-bb85-56ceaf852215
41.0,random,d2,formal,257.0,88.0,52.0,5.0,1.0,0,1.0,7.619772,5.0,4.140462,1.0,1.2233071,9073e51b-ad4d-4f31-ba94-b15108611e50
4.0,rule,d1,formal,297.0,56.0,49.0,6.0,0.0,0,1.0,4.7232614,5.0,3.8189452,2.0,2.980495,0daa4efa-87b0-4f6c-82b0-3191884ab182
29.0,rule,d2,formal,274.0,22.0,12.0,5.0,0.0,1,1.0,1.9657681,5.0,1.868953,5.0,1.2755451,906aad2b-ea22-4551-93c4-a3dd6e4d16dc
33.0,none,d2,formal,271.0,31.0,19.0,6.0,0.0,1,1.0,5.281275,7.0,2.593568,5.0,1.2219541,0cb61658-c2d6-4c9c-9e32-4d00d600bbe1
10.0,rule,d1,formal,94.0,48.0,36.0,9.0,0.0,0,1.0,3.3693109,3.0,3.2841268,2.0,5.4547396,20bf583a-81fc-44ed-b635-b4bcdf0f3771
2.0,none,d1,formal,145.0,85.0,65.0,9.0,0.0,0,1.0,9.140892,7.0,1.9912148,1.0,2.002544,dda67543-929e-4adf-aeb6-d9ab12334734
7.0,random,d1,formal,289.0,72.0,42.0,4.0,0.0,0,1.0,6.96312,3.0,3.757598,2.0,1.312108,a3f5bf1e-aec2-4a66-ac55-3cc5c662b94f
15.0,none,d1,formal,169.0,67.0,28.0,9.0,0.0,0,1.0,7.506794,7.0,1.589297,1.0,1.7841752,1c9c3b72-0ca4-4bde-80bf-3ecbc7f675d2
18.0,none,d1,formal,215.0,57.0,32.0,4.0,0.0,0,1.0,3.044162,2.0,2.454837,5.0,2.050046,1dd1bdec-e5ce-4f07-8aba-e83a9c762957
35.0,none,d1,formal,94.0,45.0,37.0,5.0,0.0,0,1.0,2.5858948,7.0,2.0972388,7.0,1.9800849,eafbbd65-91d4-48f5-a71f-cd1f79093754
8.0,static,d1,formal,261.0,77.0,52.0,3.0,1.0,0,1.0,4.583775,4.0,2.18667,7.0,1.3416829,257643f9-9837-477e-8d26-fc060fb39a48
5.0,none,d2,formal,292.0,52.0,12.0,9.0,0.0,0,1.0,2.2396097,3.0,1.9772208,3.0,1.0423231,15e60fda-9229-4d0e-adc3-61fd3839160f
6.0,none,d2,formal,67.0,34.0,25.0,5.0,0.0,0,1.0,6.04932,6.0,1.952966,1.0,1.4846461,f9d4c748-d8ed-4dfb-a39b-960feedf8272
24.0,random,d2,formal,211.0,71.0,37.0,7.0,0.0,0,1.0,5.529481,4.0,7.990589,4.0,1.4105828,0ed4f1a2-ab71-42bc-8e8b-0d21a6ccda81
27.0,rule,d1,formal,287.0,57.0,22.0,3.0,0.0,0,1.0,3.7137141,5.0,2.21343,3.0,1.9618518,e0e1954b-c1fd-4537-9226-2e01c3d51953
28.0,rule,d1,formal,175.0,94.0,85.0,3.0,0.0,1,1.0,3.744378,4.0,2.5500627,5.0,1.9950264,fec6ac02-d8c7-481d-a0f5-6b6d8840a1c9
25.0,rule,d2,formal,210.0,77.0,28.0,9.0,0.0,0,1.0,6.26569,4.0,2.2303612,3.0,1.3882129,6b26282f-02be-4b45-b47d-8735217434d4
11.0,rule,d1,formal,130.0,54.0,14.0,6.0,0.0,1,0.0,3.0290728,6.0,3.458541,2.0,1.5465989,b1dbfba5-1292-42a9-9ea6-e02f500b979e
30.0,static,d2,formal,261.0,37.0,18.0,8.0,1.0,0,1.0,7.959423,6.0,2.2679582,2.0,1.262053,93c6f3ec-88a3-4dae-8e1b-ea96f68efdb5
3.0,rule,d1,formal,107.0,81.0,76.0,4.0,1.0,0,1.0,1.99438,7.0,2.6805549,7.0,1.9665511,5c7af74c-c9e4-4358-a978-d3cf186b5273
26.0,random,d1,formal,47.0,25.0,14.0,8.0,0.0,0,1.0,6.3259773,6.0,2.70563,5.0,3.5242639,235966cf-fb8d-44f2-a30d-f530cbec8789
22.0,static,d1,formal,182.0,76.0,18.0,8.0,1.0,0,1.0,6.1885257,5.0,3.620922,4.0,2.137499,7f7957a8-d8bd-4598-94aa-20e911c55a3e
40.0,static,d2,formal,74.0,77.0,43.0,4.0,1.0,0,1.0,5.957036,7.0,1.946352,2.0,1.3926041,41f94478-b823-4525-a32e-20408a2e23b8
34.0,static,d2,formal,268.0,29.0,13.0,4.0,1.0,1,1.0,4.383007,6.0,2.020151,5.0,1.4200678,7b4e919e-0c4f-4f95-8968-691ee2a07df3
36.0,rule,d1,formal,39.0,58.0,14.0,5.0,0.0,0,1.0,3.0038211,6.0,4.0324087,5.0,1.409229,91e8aca6-8d14-492b-868e-b125d00ab206
17.0,static,d2,formal,211.0,58.0,17.0,8.0,1.0,0,1.0,4.798329,6.0,1.6474521,2.0,0.95135593,44f3cbfc-d08e-4d70-9ccb-cb400c163421
31.0,static,d2,formal,24.0,81.0,17.0,3.0,1.0,0,1.0,12.743088,5.0,5.0713005,4.0,6.03082,f343f986-bd29-49af-8462-5cf7465461d0
23.0,static,d2,formal,224.0,22.0,16.0,3.0,1.0,1,1.0,4.101524,4.0,10.029833,4.0,3.344976,4ecf0bad-43dc-469a-9186-05b3656baab5
13.0,static,d1,formal,153.0,28.0,13.0,5.0,1.0,1,1.0,5.1540823,7.0,8.2607765,7.0,100.96747,cdd1a8cb-a6f6-4334-a9d5-98104c4c86f4
21.0,none,d2,formal,141.0,91.0,86.0,3.0,0.0,0,1.0,5.118581,4.0,1.8231411,1.0,1.495662,ab921b96-f51f-4d44-91e7-1d66f60e8268
19.0,random,d2,formal,112.0,93.0,25.0,4.0,1.0,1,1.0,14.73819,3.0,2.3175,1.0,3.5848322,21ccbf9a-7d83-4c70-ae81-add281335351
14.0,none,d1,formal,279.0,96.0,33.0,4.0,0.0,0,1.0,5.6228075,7.0,1.801889,3.0,1.6751068,1d8b381d-f385-49b6-8dbb-4464ee39ac39
32.0,rule,d2,formal,53.0,26.0,14.0,7.0,0.0,0,1.0,2.812073,6.0,3.863532,6.0,2.837078,ae1c31ae-2c19-4820-8dc7-596455801287
20.0,random,d1,formal,93.0,24.0,19.0,8.0,0.0,0,1.0,2.185415,6.0,2.66833,3.0,1.4951198,80670f97-4e9e-4f4b-baa3-827648d28f3a
1.0,none,d2,formal,299.0,28.0,12.0,4.0,0.0,1,1.0,3.382028,7.0,1.6887758,1.0,1.2749221,7735edb4-9c91-429f-add3-0fa88f2dba01
16.0,random,d1,formal,18.0,86.0,51.0,9.0,1.0,0,1.0,11.266764,4.0,4.913414,5.0,4.431703,7dcee0bf-afc9-4017-a082-90ed0634a0b9
41.0,random,d1,formal,262.0,27.0,15.0,9.0,1.0,0,1.0,3.100395,4.0,2.045397,1.0,3.310467,9087f531-3909-4d1c-8a93-1e19b5859f8b
4.0,rule,d1,formal,282.0,93.0,74.0,7.0,0.0,0,1.0,4.871167,5.0,3.8189452,2.0,2.980495,ee706d27-9561-435e-bfdd-2f0418f952e7
29.0,rule,d2,formal,74.0,59.0,42.0,5.0,1.0,0,1.0,3.780021,6.0,2.0985599,6.0,1.210294,004470a9-509f-40c3-bfc7-8a5002256d64
33.0,none,d2,formal,295.0,62.0,26.0,5.0,0.0,0,1.0,3.0704281,7.0,2.593568,5.0,1.2219541,ed2ffdff-c4fe-46fe-a7f7-1ebb9033d572
10.0,rule,d1,formal,261.0,91.0,64.0,4.0,0.0,0,1.0,6.081049,3.0,3.795798,2.0,1.3112202,dcceb890-848b-4ff2-bb16-e3cef0a2af6e
2.0,none,d1,formal,12.0,56.0,48.0,4.0,0.0,1,1.0,4.3352184,7.0,3.552564,2.0,2.6287088,8faa7683-324a-4d7a-bf16-bf56a6eaba6a
18.0,none,d1,formal,42.0,43.0,32.0,7.0,0.0,0,1.0,2.7682004,4.0,2.3458872,4.0,1.3184621,80ce0cf2-d7b6-48c3-bfb5-bfc19d96c30e
7.0,random,d1,formal,214.0,61.0,17.0,6.0,0.0,0,1.0,4.9798584,6.0,2.965553,1.0,1.160907,6dc5ef5a-d73b-46c6-8d19-2307bcc647af
15.0,none,d2,formal,8.0,39.0,19.0,5.0,0.0,0,0.0,4.1975517,7.0,2.116732,1.0,1.3563902,90207260-e035-4f4f-9cab-aeb2ff8bdc4f
35.0,none,d2,formal,287.0,53.0,11.0,9.0,0.0,0,1.0,3.209162,5.0,4.9239063,4.0,1.7163048,2376dd42-785f-4507-8cea-fbae1fc42b10
8.0,static,d2,formal,100.0,62.0,52.0,6.0,1.0,0,1.0,4.1352234,6.0,1.696723,6.0,1.046804,d849f0d5-5fd1-4806-b610-0d31af2ea60a
6.0,none,d1,formal,96.0,52.0,36.0,5.0,0.0,0,1.0,5.579492,5.0,3.231723,1.0,1.002495,e55aa469-e091-452f-ade5-230added0110
5.0,none,d1,formal,132.0,77.0,68.0,3.0,0.0,1,1.0,2.9941378,4.0,2.2190192,5.0,0.9844048,1f03970d-5d83-43d2-b65d-368fbac3b971
